date,team1,team2,time,wait,team,oppo,home,goal,scored,conceded
2017-09-23,Southampton,Man Utd,22.38,3.32,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,23.95,1.57,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,26.2,2.25,Man Utd,Southampton,0,0,1,0
2017-09-23,Southampton,Man Utd,27.12,0.92,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,34.78,7.67,Man Utd,Southampton,0,0,1,0
2017-09-23,Southampton,Man Utd,46.38,11.6,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,47.33,0.95,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,50.45,5.45,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,56.02,5.55,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,59.47,3.45,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,61.23,1.77,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,63.25,2.02,Man Utd,Southampton,0,0,1,0
2017-09-23,Southampton,Man Utd,65.35,2.1,Man Utd,Southampton,0,0,1,0
2017-09-23,Southampton,Man Utd,66.5,1.15,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,68.27,1.77,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,70.98,2.72,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,77.43,6.45,Southampton,Man Utd,1,0,0,1
2017-09-23,Southampton,Man Utd,78.57,1.13,Man Utd,Southampton,0,0,1,0
2017-09-23,Southampton,Man Utd,94.9,16.33,Southampton,Man Utd,1,0,0,1
2017-09-23,Stoke,Chelsea,1.37,1.37,Chelsea,Stoke,0,1,0,0
2017-09-23,Stoke,Chelsea,16.58,15.22,Stoke,Chelsea,1,0,0,1
2017-09-23,Stoke,Chelsea,29.28,12.7,Chelsea,Stoke,0,1,1,0
2017-09-23,Stoke,Chelsea,33.52,4.23,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,42.03,8.52,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,42.37,0.33,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,44.77,2.4,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,46.12,1.35,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,53.6,8.6,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,56.05,2.45,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,59.63,3.58,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,63.22,3.58,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,64.87,1.65,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,71.13,6.27,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,73.1,1.97,Stoke,Chelsea,1,0,0,2
2017-09-23,Stoke,Chelsea,76.97,3.87,Chelsea,Stoke,0,1,2,0
2017-09-23,Stoke,Chelsea,78.97,2,Chelsea,Stoke,0,0,3,0
2017-09-23,Stoke,Chelsea,80.17,1.2,Stoke,Chelsea,1,0,0,3
2017-09-23,Stoke,Chelsea,81.37,1.2,Chelsea,Stoke,0,1,3,0
2017-09-23,Stoke,Chelsea,86.07,4.7,Chelsea,Stoke,0,0,4,0
2017-09-23,Stoke,Chelsea,87.7,1.63,Chelsea,Stoke,0,0,4,0
2017-09-23,Stoke,Chelsea,93.12,5.42,Stoke,Chelsea,1,0,0,4
2017-09-23,Swansea,Watford,4.83,4.83,Watford,Swansea,0,0,0,0
2017-09-23,Swansea,Watford,12.85,8.02,Watford,Swansea,0,1,0,0
2017-09-23,Swansea,Watford,14.47,1.62,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,17.33,2.87,Watford,Swansea,0,0,1,0
2017-09-23,Swansea,Watford,19.92,2.58,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,31.62,11.7,Watford,Swansea,0,0,1,0
2017-09-23,Swansea,Watford,38.23,6.62,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,39.58,1.35,Watford,Swansea,0,0,1,0
2017-09-23,Swansea,Watford,40,0.42,Watford,Swansea,0,0,1,0
2017-09-23,Swansea,Watford,40.92,0.92,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,43.2,2.28,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,46.22,3.02,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,53.85,8.85,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,55.45,1.6,Swansea,Watford,1,0,0,1
2017-09-23,Swansea,Watford,55.55,0.1,Swansea,Watford,1,1,0,1
2017-09-23,Swansea,Watford,81.23,25.68,Swansea,Watford,1,0,1,1
2017-09-23,Swansea,Watford,81.38,0.15,Swansea,Watford,1,0,1,1
2017-09-23,Swansea,Watford,86.03,4.65,Watford,Swansea,0,0,1,1
2017-09-23,Swansea,Watford,89.17,3.13,Watford,Swansea,0,1,1,1
2017-09-23,Swansea,Watford,95.17,6,Swansea,Watford,1,0,1,2
2017-09-23,Leicester,Liverpool,5.17,5.17,Leicester,Liverpool,1,0,0,0
2017-09-23,Leicester,Liverpool,12.35,7.17,Liverpool,Leicester,0,0,0,0
2017-09-23,Leicester,Liverpool,12.58,0.23,Liverpool,Leicester,0,0,0,0
2017-09-23,Leicester,Liverpool,14.17,1.55,Leicester,Liverpool,1,0,0,0
2017-09-23,Leicester,Liverpool,14.93,0.77,Liverpool,Leicester,0,1,0,0
2017-09-23,Leicester,Liverpool,17.1,2.17,Leicester,Liverpool,1,0,0,1
2017-09-23,Leicester,Liverpool,22.48,5.38,Liverpool,Leicester,0,1,1,0
2017-09-23,Leicester,Liverpool,24.5,2.02,Liverpool,Leicester,0,0,2,0
2017-09-23,Leicester,Liverpool,31.65,7.12,Liverpool,Leicester,0,0,2,0
2017-09-23,Leicester,Liverpool,32.12,0.47,Liverpool,Leicester,0,0,2,0
2017-09-23,Leicester,Liverpool,42.22,10.1,Liverpool,Leicester,0,0,2,0
2017-09-23,Leicester,Liverpool,46,1,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,47.2,4.98,Leicester,Liverpool,1,0,0,2
2017-09-23,Leicester,Liverpool,47.58,0.38,Leicester,Liverpool,1,0,0,2
2017-09-23,Leicester,Liverpool,48.55,0.92,Leicester,Liverpool,1,0,1,2
2017-09-23,Leicester,Liverpool,55.1,9.1,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,56.63,1.53,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,60.32,3.68,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,60.57,0.25,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,65.72,5.15,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,66,0.28,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,66.27,0.27,Liverpool,Leicester,0,0,2,1
2017-09-23,Leicester,Liverpool,66.62,0.35,Leicester,Liverpool,1,0,1,2
2017-09-23,Leicester,Liverpool,67.07,0.45,Liverpool,Leicester,0,1,2,1
2017-09-23,Leicester,Liverpool,68.55,1.48,Leicester,Liverpool,1,0,1,3
2017-09-23,Leicester,Liverpool,74.8,6.22,Liverpool,Leicester,0,0,3,2
2017-09-23,Leicester,Liverpool,79.12,4.32,Liverpool,Leicester,0,0,3,2
2017-09-23,Leicester,Liverpool,81.15,2.03,Liverpool,Leicester,0,0,3,2
2017-09-23,Leicester,Liverpool,83.48,2.33,Leicester,Liverpool,1,0,2,3
2017-09-23,Leicester,Liverpool,84.38,0.9,Liverpool,Leicester,0,0,3,2
2017-09-23,Leicester,Liverpool,95.12,10.73,Leicester,Liverpool,1,0,2,3
2017-09-24,Brighton,Newcastle,1.82,1.82,Newcastle,Brighton,0,0,0,0
2017-09-24,Brighton,Newcastle,4.23,2.42,Brighton,Newcastle,1,0,0,0
2017-09-24,Brighton,Newcastle,5.33,1.1,Brighton,Newcastle,1,0,0,0
2017-09-24,Brighton,Newcastle,6.52,1.18,Newcastle,Brighton,0,0,0,0
2017-09-24,Brighton,Newcastle,6.7,0.18,Brighton,Newcastle,1,0,0,0
2017-09-24,Brighton,Newcastle,10.9,4.2,Brighton,Newcastle,1,0,0,0
2017-09-24,Brighton,Newcastle,18.15,7.25,Brighton,Newcastle,1,0,0,0
2017-09-24,Brighton,Newcastle,21.08,2.93,Newcastle,Brighton,0,0,0,0
2017-09-24,Brighton,Newcastle,28.85,7.77,Newcastle,Brighton,0,0,0,0
2017-09-24,Brighton,Newcastle,30.48,1.63,Newcastle,Brighton,0,0,0,0
2017-09-24,Brighton,Newcastle,37.95,7.47,Newcastle,Brighton,0,0,0,0
2017-09-24,Brighton,Newcastle,45.98,8.03,Newcastle,Brighton,0,0,0,0
2017-09-24,Brighton,Newcastle,50.2,5.2,Brighton,Newcastle,1,1,0,0
2017-09-24,Brighton,Newcastle,55.43,5.23,Brighton,Newcastle,1,0,1,0
2017-09-24,Brighton,Newcastle,61.53,6.1,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,67.23,5.67,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,76.77,9.53,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,78.55,1.78,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,83.45,4.9,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,86.2,2.75,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,89.65,3.45,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,89.8,0.15,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,90.75,0.95,Newcastle,Brighton,0,0,0,1
2017-09-24,Brighton,Newcastle,93.57,2.82,Brighton,Newcastle,1,0,1,0
2017-09-25,Arsenal,West Brom,3.98,3.98,Arsenal,West Brom,1,0,0,0
2017-09-25,Arsenal,West Brom,7.38,3.4,West Brom,Arsenal,0,0,0,0
2017-09-25,Arsenal,West Brom,10.87,3.45,Arsenal,West Brom,1,0,0,0
2017-09-25,Arsenal,West Brom,11.77,0.9,West Brom,Arsenal,0,0,0,0
2017-09-25,Arsenal,West Brom,19.02,7.25,Arsenal,West Brom,1,0,0,0
2017-09-25,Arsenal,West Brom,26.92,7.87,West Brom,Arsenal,0,0,0,1
2017-09-25,Arsenal,West Brom,35.53,8.62,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,37.45,1.92,West Brom,Arsenal,0,0,0,1
2017-09-25,Arsenal,West Brom,38.48,1.03,West Brom,Arsenal,0,0,0,1
2017-09-25,Arsenal,West Brom,45.28,6.8,West Brom,Arsenal,0,0,0,1
2017-09-25,Arsenal,West Brom,46.02,0.73,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,50.87,5.87,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,53.1,2.23,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,68.77,15.67,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,69.68,0.92,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,74.15,4.47,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,77.97,3.82,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,81,3.03,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,81.35,0.35,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,86.08,4.73,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,89.1,3.02,Arsenal,West Brom,1,0,1,0
2017-09-25,Arsenal,West Brom,93.28,4.18,Arsenal,West Brom,1,0,1,0
2017-09-30,Huddersfield,Tottenham,0.68,0.68,Tottenham,Huddersfield,0,0,0,0
2017-09-30,Huddersfield,Tottenham,4.37,3.68,Huddersfield,Tottenham,1,0,0,0
2017-09-30,Huddersfield,Tottenham,7.92,3.55,Huddersfield,Tottenham,1,0,0,0
2017-09-30,Huddersfield,Tottenham,8.75,0.83,Tottenham,Huddersfield,0,1,0,0
2017-09-30,Huddersfield,Tottenham,14.42,5.67,Huddersfield,Tottenham,1,0,0,1
2017-09-30,Huddersfield,Tottenham,15.85,1.43,Tottenham,Huddersfield,0,1,1,0
2017-09-30,Huddersfield,Tottenham,17.47,1.62,Tottenham,Huddersfield,0,0,2,0
2017-09-30,Huddersfield,Tottenham,19.25,1.78,Tottenham,Huddersfield,0,0,2,0
2017-09-30,Huddersfield,Tottenham,23,3.75,Tottenham,Huddersfield,0,1,2,0
2017-09-30,Huddersfield,Tottenham,30.28,7.28,Tottenham,Huddersfield,0,0,3,0
2017-09-30,Huddersfield,Tottenham,30.42,0.13,Tottenham,Huddersfield,0,0,3,0
2017-09-30,Huddersfield,Tottenham,42.02,11.6,Huddersfield,Tottenham,1,0,0,3
2017-09-30,Huddersfield,Tottenham,46.02,4,Tottenham,Huddersfield,0,0,3,0
2017-09-30,Huddersfield,Tottenham,59.48,14.48,Tottenham,Huddersfield,0,0,3,0
2017-09-30,Huddersfield,Tottenham,66.82,7.33,Tottenham,Huddersfield,0,0,3,0
2017-09-30,Huddersfield,Tottenham,73.02,6.2,Tottenham,Huddersfield,0,0,3,0
2017-09-30,Huddersfield,Tottenham,84.82,11.8,Huddersfield,Tottenham,1,0,0,3
2017-09-30,Huddersfield,Tottenham,85.33,0.52,Tottenham,Huddersfield,0,0,3,0
2017-09-30,Huddersfield,Tottenham,90.57,5.23,Tottenham,Huddersfield,0,1,3,0
2017-09-30,Huddersfield,Tottenham,91.92,1.35,Huddersfield,Tottenham,1,0,0,4
2017-09-30,Huddersfield,Tottenham,93.03,1.12,Huddersfield,Tottenham,1,0,0,4
2017-09-30,Bournemouth,Leicester,2.38,2.38,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,4.08,1.67,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,8.02,3.93,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,22.57,14.55,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,34.25,11.68,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,41.7,7.45,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,42.9,1.2,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,45.2,2.3,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,46.12,0.92,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,49.33,4.33,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,54.9,5.57,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,59.18,4.28,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,62.6,3.42,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,65.78,3.18,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,67.77,1.98,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,69.75,1.98,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,72.13,2.37,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,72.9,0.77,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,75.85,2.95,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,77.33,1.48,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,77.43,0.1,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,82.13,4.7,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,84.98,2.85,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,87.98,3,Leicester,Bournemouth,0,0,0,0
2017-09-30,Bournemouth,Leicester,91.7,3.72,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,92.35,0.65,Bournemouth,Leicester,1,0,0,0
2017-09-30,Bournemouth,Leicester,95.38,3.03,Bournemouth,Leicester,1,0,0,0
2017-09-30,Man Utd,Crystal Palace,2.4,2.4,Man Utd,Crystal Palace,1,1,0,0
2017-09-30,Man Utd,Crystal Palace,7.2,4.8,Crystal Palace,Man Utd,0,0,0,1
2017-09-30,Man Utd,Crystal Palace,10.17,2.97,Man Utd,Crystal Palace,1,0,1,0
2017-09-30,Man Utd,Crystal Palace,12.35,2.18,Man Utd,Crystal Palace,1,0,1,0
2017-09-30,Man Utd,Crystal Palace,13.32,0.97,Man Utd,Crystal Palace,1,0,1,0
2017-09-30,Man Utd,Crystal Palace,22.27,8.95,Man Utd,Crystal Palace,1,0,1,0
2017-09-30,Man Utd,Crystal Palace,31.78,9.52,Crystal Palace,Man Utd,0,0,0,1
2017-09-30,Man Utd,Crystal Palace,34.62,2.83,Man Utd,Crystal Palace,1,1,1,0
2017-09-30,Man Utd,Crystal Palace,40.65,6.03,Man Utd,Crystal Palace,1,0,2,0
2017-09-30,Man Utd,Crystal Palace,42.35,1.7,Man Utd,Crystal Palace,1,0,2,0
2017-09-30,Man Utd,Crystal Palace,43.18,0.78,Man Utd,Crystal Palace,1,0,2,0
2017-09-30,Man Utd,Crystal Palace,45.28,0.28,Man Utd,Crystal Palace,1,0,2,0
2017-09-30,Man Utd,Crystal Palace,46.02,2.83,Man Utd,Crystal Palace,1,0,2,0
2017-09-30,Man Utd,Crystal Palace,46.95,1.67,Man Utd,Crystal Palace,1,0,2,0
2017-09-30,Man Utd,Crystal Palace,48.03,1.08,Man Utd,Crystal Palace,1,1,2,0
2017-09-30,Man Utd,Crystal Palace,55.55,7.52,Crystal Palace,Man Utd,0,0,0,3
2017-09-30,Man Utd,Crystal Palace,57.22,1.67,Man Utd,Crystal Palace,1,0,3,0
2017-09-30,Man Utd,Crystal Palace,63.47,6.25,Crystal Palace,Man Utd,0,0,0,3
2017-09-30,Man Utd,Crystal Palace,67.25,3.78,Crystal Palace,Man Utd,0,0,0,3
2017-09-30,Man Utd,Crystal Palace,69.08,1.83,Crystal Palace,Man Utd,0,0,0,3
2017-09-30,Man Utd,Crystal Palace,70.47,1.38,Man Utd,Crystal Palace,1,0,3,0
2017-09-30,Man Utd,Crystal Palace,73.07,2.6,Man Utd,Crystal Palace,1,0,3,0
2017-09-30,Man Utd,Crystal Palace,80.53,7.47,Man Utd,Crystal Palace,1,0,3,0
2017-09-30,Man Utd,Crystal Palace,85.2,4.67,Man Utd,Crystal Palace,1,1,3,0
2017-09-30,Man Utd,Crystal Palace,93.05,7.85,Man Utd,Crystal Palace,1,0,4,0
2017-09-30,Stoke,Southampton,0.95,0.95,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,1.55,0.6,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,5.15,3.6,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,6.22,1.07,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,7.6,1.32,Southampton,Stoke,0,0,0,0
2017-09-30,Stoke,Southampton,11.7,4.1,Southampton,Stoke,0,0,0,0
2017-09-30,Stoke,Southampton,14.05,2.35,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,17.45,3.35,Southampton,Stoke,0,0,0,0
2017-09-30,Stoke,Southampton,23.07,5.62,Southampton,Stoke,0,0,0,0
2017-09-30,Stoke,Southampton,28.52,5.45,Southampton,Stoke,0,0,0,0
2017-09-30,Stoke,Southampton,29.48,0.97,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,35.3,5.77,Southampton,Stoke,0,0,0,0
2017-09-30,Stoke,Southampton,37.53,2.23,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,38.7,1.17,Stoke,Southampton,1,0,0,0
2017-09-30,Stoke,Southampton,39.67,0.97,Stoke,Southampton,1,1,0,0
2017-09-30,Stoke,Southampton,47.8,8.13,Southampton,Stoke,0,0,0,1
2017-09-30,Stoke,Southampton,48.07,0.27,Stoke,Southampton,1,0,1,0
2017-09-30,Stoke,Southampton,53.38,8.38,Southampton,Stoke,0,0,0,1
2017-09-30,Stoke,Southampton,56.63,3.25,Southampton,Stoke,0,0,0,1
2017-09-30,Stoke,Southampton,58.37,1.73,Southampton,Stoke,0,0,0,1
2017-09-30,Stoke,Southampton,68.03,9.67,Southampton,Stoke,0,0,0,1
2017-09-30,Stoke,Southampton,71.15,3.12,Southampton,Stoke,0,0,0,1
2017-09-30,Stoke,Southampton,74.23,3.08,Southampton,Stoke,0,0,0,1
2017-09-30,Stoke,Southampton,74.82,0.58,Southampton,Stoke,0,1,0,1
2017-09-30,Stoke,Southampton,81.53,6.72,Stoke,Southampton,1,0,1,1
2017-09-30,Stoke,Southampton,83.53,2,Southampton,Stoke,0,0,1,1
2017-09-30,Stoke,Southampton,84.2,0.67,Stoke,Southampton,1,0,1,1
2017-09-30,Stoke,Southampton,93.08,8.83,Southampton,Stoke,0,0,1,2
2017-09-30,Stoke,Southampton,94.93,1.83,Southampton,Stoke,0,0,1,2
2017-09-30,Stoke,Southampton,95.2,0.27,Southampton,Stoke,0,0,1,2
2017-09-30,Stoke,Southampton,96.1,0.9,Southampton,Stoke,0,0,1,2
2017-09-30,Stoke,Southampton,97.25,1.15,Southampton,Stoke,0,0,1,2
2017-09-30,West Brom,Watford,16.2,16.2,West Brom,Watford,1,0,0,0
2017-09-30,West Brom,Watford,17.97,1.77,West Brom,Watford,1,1,0,0
2017-09-30,West Brom,Watford,20.95,2.98,West Brom,Watford,1,1,1,0
2017-09-30,West Brom,Watford,27.7,6.75,West Brom,Watford,1,0,2,0
2017-09-30,West Brom,Watford,29.88,2.18,Watford,West Brom,0,0,0,2
2017-09-30,West Brom,Watford,31.53,1.65,West Brom,Watford,1,0,2,0
2017-09-30,West Brom,Watford,32.83,1.3,Watford,West Brom,0,0,0,2
2017-09-30,West Brom,Watford,35.67,2.82,Watford,West Brom,0,0,0,2
2017-09-30,West Brom,Watford,36.6,0.93,Watford,West Brom,0,1,0,2
2017-09-30,West Brom,Watford,40,3.4,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,40.93,0.93,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,44.02,3.08,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,47.48,3.47,West Brom,Watford,1,0,2,1
2017-09-30,West Brom,Watford,49.55,4.55,West Brom,Watford,1,0,2,1
2017-09-30,West Brom,Watford,52.47,2.92,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,55.38,2.92,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,60.05,4.67,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,61.68,1.63,West Brom,Watford,1,0,2,1
2017-09-30,West Brom,Watford,63,1.32,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,70.93,7.93,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,72.78,1.85,West Brom,Watford,1,0,2,1
2017-09-30,West Brom,Watford,79.05,6.27,Watford,West Brom,0,0,1,2
2017-09-30,West Brom,Watford,91.92,12.87,West Brom,Watford,1,0,2,1
2017-09-30,West Brom,Watford,94.63,2.72,Watford,West Brom,0,1,1,2
2017-09-30,West Brom,Watford,95.78,1.15,West Brom,Watford,1,0,2,2
2017-09-30,West Ham,Swansea,3.9,3.9,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,14.02,10.12,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,14.53,0.52,Swansea,West Ham,0,0,0,0
2017-09-30,West Ham,Swansea,20.83,6.3,Swansea,West Ham,0,0,0,0
2017-09-30,West Ham,Swansea,21.62,0.78,Swansea,West Ham,0,0,0,0
2017-09-30,West Ham,Swansea,25.47,3.85,Swansea,West Ham,0,0,0,0
2017-09-30,West Ham,Swansea,36.5,11.03,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,46.3,9.8,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,50.53,5.53,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,52,1.47,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,55.85,3.85,Swansea,West Ham,0,0,0,0
2017-09-30,West Ham,Swansea,74.93,19.08,Swansea,West Ham,0,0,0,0
2017-09-30,West Ham,Swansea,85.22,10.28,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,87.28,2.07,West Ham,Swansea,1,0,0,0
2017-09-30,West Ham,Swansea,89.3,2.02,West Ham,Swansea,1,1,0,0
2017-09-30,West Ham,Swansea,93.35,4.05,West Ham,Swansea,1,0,1,0
2017-09-30,West Ham,Swansea,95.12,1.77,West Ham,Swansea,1,0,1,0
2017-09-30,Chelsea,Man City,2.53,2.53,Chelsea,Man City,1,0,0,0
2017-09-30,Chelsea,Man City,3.8,1.27,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,9.65,5.85,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,11.23,1.58,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,18.47,7.23,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,19.1,0.63,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,25.43,6.33,Chelsea,Man City,1,0,0,0
2017-09-30,Chelsea,Man City,28.77,3.33,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,30.7,1.93,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,40.2,9.5,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,44.33,4.13,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,47.18,2.85,Chelsea,Man City,1,0,0,0
2017-09-30,Chelsea,Man City,49.1,4.1,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,53.77,4.67,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,55.5,1.73,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,60.77,5.27,Chelsea,Man City,1,0,0,0
2017-09-30,Chelsea,Man City,65.08,4.32,Man City,Chelsea,0,0,0,0
2017-09-30,Chelsea,Man City,66.28,1.2,Man City,Chelsea,0,1,0,0
2017-09-30,Chelsea,Man City,78.15,11.87,Man City,Chelsea,0,0,1,0
2017-09-30,Chelsea,Man City,83.88,5.73,Man City,Chelsea,0,0,1,0
2017-09-30,Chelsea,Man City,86.45,2.57,Man City,Chelsea,0,0,1,0
2017-09-30,Chelsea,Man City,89.43,2.98,Chelsea,Man City,1,0,0,1
2017-09-30,Chelsea,Man City,93.68,4.25,Chelsea,Man City,1,0,0,1
2017-10-01,Arsenal,Brighton,1.08,1.08,Arsenal,Brighton,1,0,0,0
2017-10-01,Arsenal,Brighton,6.45,5.33,Arsenal,Brighton,1,0,0,0
2017-10-01,Arsenal,Brighton,6.85,0.4,Arsenal,Brighton,1,0,0,0
